# RDB data retrieved from Oracle.
#
# $Log$
# tsql nwisor -rdb 'select * from gw_cons_01  order by site_no' |# 02/19/2019 21:01:02, llorzol
#
agency_cd	site_no	cons_seq_nu	cons_dt	special_treat_cd	cons_contractor_nm	cons_src_cd	seal_depth_va	seal_cd	cons_meth_cd	dev_meth_cd	dev_du	finish_cd	cons_web_cd	cons_cn	cons_cr	cons_mn	cons_md
5s	15s	9n	8s	1s	12s	1s	4s	1s	1s	1s	3s	1s	1s	8s	25d	8s	25d
USGS	454719119262101	1	19690702		ILLE	D	  20	B	C			P	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454720119254201	1	1964		MCDOLE	A		Z	Z	Z		Z	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454724118324801	1	19710901		D.K. SMITH	D	  44	G	C	P	 24	X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454725119125401	1	19740501		ALLISON DRLG	D	  18	G	C			X	Y	nwis	04-NOV-1998 00:00:00	tiffany	04-FEB-2005 20:36:41
USGS	454725119125401	2	19741029		ALLISON DRLG	D			C			X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454725119260001	1	19580512		MCDOLE	D	  70	C	C	P	  2	P	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454727119231401	1	19580310		TROY GRIFFIN	D		G	C			P	Y	nwis	04-NOV-1998 00:00:00	tiffany	17-SEP-2004 15:36:35
USGS	454727119231401	2	195807		HARTLY, GLEN	R	 122	G				X	Y	nwis	04-NOV-1998 00:00:00	tiffany	17-SEP-2004 15:36:35
USGS	454727119231401	3	195906		SMITH, D K	R						X	Y	tiffany	17-SEP-2004 15:36:35	tiffany	17-SEP-2004 15:36:35
USGS	454728119224601	1	19700414		ILLE	D			C			X	Y	tiffany	18-AUG-2005 17:39:51	tiffany	18-AUG-2005 17:39:51
USGS	454728119273401	1	19561210		DUFT	D	   4	G	C	P	  4	P	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454729119223101	1	19880725		LARRY BURD	D	  37	G	A			P	Y	tiffany	18-AUG-2005 17:01:46	tiffany	18-AUG-2005 17:01:46
USGS	454729119225101	1	1962			A			C			X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454729119225201	1	1948			S			C			O	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454730119224801	1	19670325		ALLISON DRLG	D	  20	G	C			X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454730119260001	1	1968		MCDOLE	A		Z	Z	Z		Z	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454730119284901	1	19710112		GRIFFIN		  20	B	A	C	  4	P	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454730120015001	1	19650721		JUNGMANN	D	   0					X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454731119273601	1	19600520		MARION DUFT	D	  10	C	C	P	  8	P	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454732119275501	1	196804		HOLZAPFEL	D	  25	Z	C	P		F	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454733119262101	1	19660404		HERSHEY	D	  22	B	C	B	  1	P	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454733119262101	2	19711015		JUNGMANN	D			C	P	  4	P	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454733119283201	1	19700422		KEY	D	  22	B	C	P	  5	F	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454734119211301	1	19670628		W R ILLE	D	  20	B	C			X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454734119211301	2	19870420		BROWN	D	 195	G	A			X	Y	tiffany	19-AUG-2005 19:21:32	tiffany	19-AUG-2005 19:21:32
USGS	454734119263901	1	19720408		AYLETT	D	  20	B	C	P	  5	F	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454734119283201	1	19730525		KEY	D	  35	C	C	P	 27	F	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454734119283202	1	19730415		DON KEY	D			C			P	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454736119283201	1	19710209		KEY	D	  21	B	C	N	  0	F	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454738118252601	1	19710216		DON PARRY	D	  21	G	A			X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454738119231601	1	19660210		SMITH D K	D	  25	B	C	B	  2	X	Y	nwis	04-NOV-1998 00:00:00	nwis	12-MAR-1986 00:00:00
USGS	454738119240801	1	1957		WILLIAMS	D			C			X	Y	nwis	04-NOV-1998 00:00:00	tiffany	19-NOV-2004 19:11:26
USGS	454739119123001	1	19770422		LARRY BURD	D	  18	G	A	A	  1	X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454739119123001	2	19770825		LARRY BURD	D			A			X	Y	tiffany	22-AUG-2005 18:02:38	tiffany	22-AUG-2005 18:02:38
USGS	454739119123001	3	19781015		LARRY BURD	D						X	Y	tiffany	22-AUG-2005 18:02:40	tiffany	22-AUG-2005 18:02:40
USGS	454740119183501	1	19761026		T.GRIFFIN	D	  75	G	A			X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454741119183001	1	19760420		T GRIFFIN	D	  30	G	A			O	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454743119183501	1	19760406		T.GRIFFIN	D	  19	G	A			X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454744119292901	1	196905		RUDDELL	D	  20	B	C	P	  1	F	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454744119292902	1	19880907		LARRY BURD	D			A			S	Y	tiffany	12-AUG-2005 22:02:08	tiffany	12-AUG-2005 22:02:08
USGS	454745119102701	1	19730529		T.GRIFFIN	D	  62	G	A			X	Y	nwis	04-NOV-1998 00:00:00	tiffany	22-OCT-2004 15:41:42
USGS	454745119284901	1	196904		RUDDELL	D	  20	B	C	P	  4	F	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454746119245301	1	19650916		HERSHEY JOHN	D	  22	C	C	A	  6	P	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454746119245501	1	1942		US.CORP.ENGR	O		G	C	P		X	Y	nwis	04-NOV-1998 00:00:00	tiffany	15-SEP-2004 16:49:14
USGS	454749119260101	1	19700102		HERSHEY	D	  22	B	C	B	  1	P	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454749119265901	1	19570202		PEND GRAIN	D			C			O	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454750118252301	1	19610720		OK SMITH	D	  23	G	C			X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454750118252302	1	19680519		ELLSWORTH	D	  23	G	A			X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454750119173901	1	19710813		DON SMITH	D	 264	G	C	B	  2	X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454751118291301	1	19700604		RI STRASSER	D	  24	G	A			X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454751119173101	1	1950				   0		C			P	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454752119043801	1	19780105		LARRY BURD	D	  32	G	A			X	Y	nwis	04-NOV-1998 00:00:00	tiffany	21-MAR-2005 21:55:58
USGS	454753119222801	1	19730830		EDWARDS	D	  20	G	C			G	Y	nwis	04-NOV-1998 00:00:00	tiffany	15-JUL-2005 17:00:02
USGS	454753119222802	1	19680423		ILLE	D	  20	B	C	B		X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454756119134001	1	19770520		WALLACE DRLG	D	 123	B	A	C		X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454756119254001	1	19680711		HERSHEY	D	  20	Z	C	P	  1	X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454758119020901	1	19780227		LARRY BURD	D	  48	G	A			X	Y	nwis	04-NOV-1998 00:00:00	tiffany	08-NOV-2004 21:48:28
USGS	454758119084501	1	19770224		GRIFFIN DRLG	D	 183	G	A			X	Y	nwis	04-NOV-1998 00:00:00	tiffany	07-FEB-2005 16:59:53
USGS	454800119253401	1	19820113		TROY GRIFFIN	D	  20	G	A			P	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454800119254601	1	19661107		HERSHEY	D	  22	Z	C	B	  1	P	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454800119254601	2	19711022		JUNGMAN	D			C	P		P	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454801119071701	1	19790307		BURD DRLG	D	  35	G	A	C	  1	X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454803119262301	1	1954		EDWARDS	D		Z	Z	N		P	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454803119262301	2	19830913		BROWN &BROWN	D			A			X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454804119244501	1	19600610		WILLIAMS	D			C			P	Y	nwis	04-NOV-1998 00:00:00	tiffany	18-AUG-2005 16:11:13
USGS	454804119305601	1	1953			S							Y	tiffany	03-FEB-2005 17:55:59	tiffany	03-FEB-2005 17:55:59
USGS	454805119130501	1	19750319		D.K. SMITH	D	 221	G	C	P	  5	X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454807119253601	1	19690326		HERSHEY	D	  20	Z	C	B	  1	P	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454808119265701	1	1954		EDWARDS	D		C	C			P	Y	nwis	04-NOV-1998 00:00:00	tiffany	15-SEP-2004 15:33:22
USGS	454809119244101	1	19700130		HERSHEY	D	  21	Z	C	P	  5	P	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454809119244502	1	19700225		HERSHEY	D	  21	Z	C	B	  1	P	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454810119292901	1	196904		RUDDELL	D	  20	B	C			F	Y	nwis	04-NOV-1998 00:00:00	tiffany	04-AUG-2005 17:55:58
USGS	454812119032801	1	19780201		BURD DRLG	D	  23	G	A	P		X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454812119284901	1	196904		RUDDELL	D	  20	B	C	P	  6	F	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454815119081301	1	19790228		LARRY BURD	D			A			X	Y	tiffany	20-OCT-2004 20:22:35	tiffany	20-OCT-2004 20:22:35
USGS	454816119214801	1	19730326		ALLISON DRLG	D	  20	G	C			P	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454819118251201	1	19810518		BROWN&BROWN	D	  25	G	A			X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454820119082501	1	19790409		BURD DRLG	D	  70	G	A	C	  1	X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454820119265601	1	19730908		AYLETT	D	  18	B	C	N	  0	F	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454821119181801	1	19770307		T GRIFFIN	D	  20	G	A	A	  1	O	Y	nwis	04-NOV-1998 00:00:00	nwis	12-MAR-1986 00:00:00
USGS	454821119181801	2	19770412		T GRIFFIN	D			A			X	Y	nwis	04-NOV-1998 00:00:00	nwis	12-MAR-1986 00:00:00
USGS	454821119181801	3	19770617		T GRIFFIN	D			A			P	Y	nwis	04-NOV-1998 00:00:00	nwis	12-MAR-1986 00:00:00
USGS	454821119181801	4	19791226		T GRIFFIN	D	 230	G	A			X	Y	nwis	04-NOV-1998 00:00:00	tiffany	20-APR-2005 15:58:02
USGS	454821119181802	1	19761217		T GRIFFIN	D	  40	G	A			X	Y	nwis	04-NOV-1998 00:00:00	nwis	12-MAR-1986 00:00:00
USGS	454821119181802	2	19770307		T GRIFFIN	D							Y	tiffany	20-APR-2005 16:10:11	tiffany	20-APR-2005 16:10:11
USGS	454822119183101	1	1958				   0					P	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454824119282901	1	19790731		B&B DRILLING	D	  19	B	C	B	  2	P	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454825119181201	1	19580322		L H WILLIAMS	D			C			X	Y	nwis	04-NOV-1998 00:00:00	nwis	12-MAR-1986 00:00:00
USGS	454826119075201	1	19761029		COLLIER	D	  70	G	C			X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454827118251901	1	19610624		VAGER DRLLG	D			C			X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454827119173401	1	19580719		DK SMITH	D	 144		C			X	Y	nwis	04-NOV-1998 00:00:00	tiffany	17-MAR-2016 15:54:28
USGS	454830119185401	1	19620412		ROY T FRENCH	D	  25	B				X	Y	nwis	04-NOV-1998 00:00:00	nwis	12-MAR-1986 00:00:00
USGS	454830119185401	2	19721128		T GRIFFIN	D			A			X	Y	nwis	04-NOV-1998 00:00:00	nwis	12-MAR-1986 00:00:00
USGS	454831119124601	1	19780212		WALLACE DRLG	D	 185	G	A	P	  4	X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454831119151401	1	19770414		WALLACE	D	 218	G	A			X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454832118295001	1	1946		DURAND & SON	D			C	P	 48	X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454832119293101	1	20010910		LARRY BURD	D	  70	G	A			S	Y	tiffany	16-AUG-2005 17:15:29	tiffany	16-AUG-2005 17:15:29
USGS	454834119162301	1	19770509		TROY GRIFFIN	D	 151	G	A			X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454835119293501	1	19730313		C. RUDDELL	D	  18	G	C			P	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454840119215301	1	19720207		ALLISON	D	  20	B	C	P	 24	P	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454840119282701	1	19450204		AM JANNSEN	D			C			X	Y	nwis	04-NOV-1998 00:00:00	tiffany	03-FEB-2005 16:27:53
USGS	454841118363401	1	19660607		D.K. SMITH	D	  20	G	C	P	 96	X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454841119253001	1	1941		A A DURAND	O	 150	G	C	S		X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454844118273101	1	19710127		ROY T FRENCH	D	  90	B	A			X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454844118273101	2	19740506		DON SMITH	D			C			X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454845118303701	1	19610124		DON SMITH	D	  38	G	C	P	  5	X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454846119171001	1	19830902		WALLACE DRLG	D	  20	G	A			X	Y	nwis	04-NOV-1998 00:00:00	nwis	12-MAR-1986 00:00:00
USGS	454846119175701	1	19670930		HERSHEY DRLG	D	  26	B	C			X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454846119175701	2	19750805		TROY GRIFFIN	D			A			X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454847119175801	1	19831009		WALLACE DRLG	D	 106	G	A			X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454848118293901	1	194104		AA DURAND	O							Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454848118461601	1	19830622		BURD DRLG	D	  63	G	A	C	  1	X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454848119210901	1	19790426		TROY GRIFFIN	D	 103	G	A			X	Y	tiffany	28-JUL-2005 15:35:37	tiffany	28-JUL-2005 15:35:37
USGS	454848119210901	2	19860918		LARRY BURD	D			A			X	Y	tiffany	28-JUL-2005 15:35:37	tiffany	28-JUL-2005 15:35:37
USGS	454848119214301	1	19720112		ALLISON	D	  20	B	C	P	 48	P	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454848119214301	2	19730511		ALLISON DRLG	D		G	C			P	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454849119150601	1	19800308		COL.BAS.DRIL								Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454849119150601	2	19800618		COL.BAS.DRIL							X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454850119144501	2	19800516		COL.BAS.DRIL	D			A			X	Y	nwis	04-NOV-1998 00:00:00	tiffany	22-AUG-2005 16:42:33
USGS	454851119475201	1	1954				   0						Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454852118304301	1	19670516		DON SMITH	D	  34	G	C	P	 24	X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454853119203401	1						Z	Z	Z		Z	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454856118313801	1	19760127		BURD DRLG	D	  21	G	A	P	 48	X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454857119165501	1	19770429		TROY GRIFFIN	D	 232	G	A			X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454857119220201	1	19680126		W. R. ILLE	D	  18	B	C			P	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454859119254001	1	1941		A A DURAND	D	 218	G	C	S		X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454901119162701	1	19791016		WALLACE DRIL	D	 220	G				X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454904118254201	1	19550326		A A DURAND	D			C			X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454904119210401	1	19770224		FREDRICKSON	D	  27	G	C			P	Y	nwis	04-NOV-1998 00:00:00	tiffany	03-MAY-2006 17:04:05
USGS	454904119210401	2	19770224		FREDERICKSON	D	  27	G	C			P	Y	tiffany	19-AUG-2005 17:08:19	tiffany	19-AUG-2005 17:08:19
USGS	454905119223701	1	19690320		ILLE	D	  20	B	C	N		P	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454908119154001	1	19760216		ALLISON DRLG	D	  20	G	A			X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454912119140701	1	19760302		ALLISON	L	  18	G	A			X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454914119291001	1	1950		R.J. STRASSE	A			C			X	Y	nwis	04-NOV-1998 00:00:00	tiffany	03-NOV-2004 22:54:40
USGS	454914119465901	1	19911127		PAT WALLACE	D	  49	G	A			X	Y	tiffany	07-SEP-2005 16:31:20	tiffany	07-SEP-2005 16:31:20
USGS	454915118365201	1	19730921		BURD DRLG	D	  56	G	A	P	  1	X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454915118365201	2	19820920		C.W. SUMMERS	D			A			X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454916119142401	1	19690725		ILLE DRLG	D			A			P	Y	nwis	04-NOV-1998 00:00:00	tiffany	07-FEB-2005 18:49:36
USGS	454917119195801	1	19830407		BROWN	D	  23	G	A			P	Y	tiffany	19-AUG-2005 14:22:57	tiffany	19-AUG-2005 14:22:57
USGS	454919119184701	1	19680531		HERSHEY DRLG	D	  18	C	C			O	Y	tiffany	13-JUL-2015 16:25:22	tiffany	13-JUL-2015 16:25:22
USGS	454921119165201	1	19741029		TROY GRIFFIN	D	 124	G	A			X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454921119425801	1	19760430		TROY GRIFFIN	D	 112	G	A			X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454921119430901	1	19760426		TROY GRIFFIN	D	 120	G	A			X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454921119430901	2	19760609		TROY GRIFFIN	D			A			X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454922119140601	1	19700115		W.R.ILLE	L	  20	B	C			X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454922119140601	2	19780719		BURD DRLG	D			A			X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454923119134701	1	19770606		GRIFFIN	D	 235	G	A			X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454923119293401	1	1950		STRASSER	A			C			X	Y	nwis	04-NOV-1998 00:00:00	tiffany	30-MAR-2005 21:46:01
USGS	454924119051301	1	20030529		STEVE MOORE	D	 880	G	A			X	Y	tiffany	08-SEP-2005 15:06:57	tiffany	08-SEP-2005 15:06:57
USGS	454926119131101	1	1952		BEN DREYER	A						P	Y	nwis	04-NOV-1998 00:00:00	tiffany	22-OCT-2004 20:31:27
USGS	454926119133501	1	1954		GRIFFEN,T	O	   0	C	C	S		X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454927119051401	1	20030905		STEVE MOORE	D	 720	G	A			X	Y	tiffany	08-SEP-2005 15:32:47	tiffany	08-SEP-2005 15:32:47
USGS	454927119081401	1	1949		ILLE BROS	D			C			X	Y	nwis	04-NOV-1998 00:00:00	tiffany	06-JAN-2005 21:27:17
USGS	454928119471401	1	19780803		BROWN&BROWN	D	  19	G	A			X	Y	nwis	04-NOV-1998 00:00:00	tiffany	20-JAN-2005 19:46:51
USGS	454928119471401	2	19781128		BROWN&BROWN	D			A			X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454928119471401	3	19861210		PAT WALLACE	D	  19	G	A			X	Y	tiffany	20-JAN-2005 19:46:51	tiffany	20-JAN-2005 19:46:51
USGS	454930119084001	1	19800130		L HORN DRLG	D	  18	G	A			X	Y	nwis	04-NOV-1998 00:00:00	nwis	12-MAR-1986 00:00:00
USGS	454930119213001	1	19670830		J. EDWARDS	D	  20	C	C			P	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454931119073301	1	195412		BEN DREYER	D			C			X	Y	tiffany	27-OCT-2004 16:32:54	tiffany	27-OCT-2004 16:32:54
USGS	454933119224301	1	19640122		ILLE,W.R.	D	  18	G	C			P	Y	nwis	04-NOV-1998 00:00:00	tiffany	15-JUL-2005 15:00:41
USGS	454934119462101	1	19770628		TROY GRIFFIN	D	  37	G	A			X	Y	nwis	04-NOV-1998 00:00:00	tiffany	22-OCT-2004 18:51:21
USGS	454934119462101	2	19800724		TROY GRIFFIN	D			A			X	Y	nwis	04-NOV-1998 00:00:00	tiffany	22-OCT-2004 18:51:21
USGS	454934119462101	3	19861218		WALLACE	D			A			X	Y	tiffany	22-OCT-2004 18:51:21	tiffany	22-OCT-2004 18:51:21
USGS	454940119131501	1	19580415		DREYER BEN	D	   6	G	C	P	  4	P	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454940119215301	1	19640110		ILLE,W.R.	D	  18	G	C	A	  5	P	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454941118232701	1	19710210		PROJECT CORP	D	  25	G	A			X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454942119210401	1	19681214		W. ILLE DRLG	D	  20	B	C			P	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454942119210402	1	19761207		TROY GRIFFIN	D	  35	G	A			P	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454943119121401	1	19810510		LADD HORN	D	  45	G	A			X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454943119435401	1				A							Y	tiffany	20-JAN-2005 18:28:47	tiffany	20-JAN-2005 18:28:47
USGS	454943119500701	1	19650908		RJ STRASSER	D	  81	G	A			X	Y	nwis	04-NOV-1998 00:00:00	tiffany	24-JAN-2005 16:10:18
USGS	454943119500701	2	19930922		JR STADELI	D			A				Y	tiffany	24-JAN-2005 16:10:18	tiffany	24-JAN-2005 16:10:18
USGS	454946119131101	1	19690425		T.GRIFFIN	D	  20	C	A				Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454946119374101	2	19690728		HEISEY	D	  63	G	A			X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454946119374102	1	19691230		PROJECT CORP	D	 162	G	A		 16	X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454949122501401	1	19880118		JANNSEN	D	  36	G	A			X	Y	tiffany	15-MAR-2002 17:57:35	tiffany	15-MAR-2002 17:57:35
USGS	454953122523701	1	1950			O	  55	G	B	P	  4	O	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454954119372501	1	19750117		GRIFFIN	D	 120	G	A			X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454956119125301	1	19670826		T.GRIFFIN	D	 155	C	A				Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454959119210301	1	19860410		BROWN &BROWN	D	  57	B	A			P	Y	tiffany	28-JUL-2005 14:39:28	tiffany	28-JUL-2005 14:39:28
USGS	454959119460501	1	19710914		TROY GRIFFIN	D	  51	G	A			X	Y	nwis	04-NOV-1998 00:00:00	tiffany	01-NOV-2004 17:11:28
